Wavelength,%T
493,97.54049778
493.5,97.66790271
494,97.72959948
494.5,97.68419862
495,97.81479836
495.5,97.92029858
496,97.94870019
496.5,97.92770147
497,97.99090028
497.5,98.20629954
498,98.38029742
498.5,98.52020144
499,98.59820008
499.5,98.61800075
500,98.74619842
500.5,98.7694025
501,98.77669811
501.5,98.86969924
502,98.87790084
502.5,98.86689782
503,98.84679914
503.5,98.89910221
504,99.00000095
504.5,98.91350269
505,98.79680276
505.5,98.71330261
506,98.57419729
506.5,98.49489927
507,98.45560193
507.5,98.45539927
508,98.48039746
508.5,98.49749804
509,98.55440259
509.5,98.37870002
510,98.13370109
510.5,98.09820056
511,98.12930226
511.5,98.13889861
512,98.04310203
512.5,97.94219732
513,97.90130258
513.5,97.83769846
514,97.76579738
514.5,97.676301
515,97.65269756
515.5,97.65279889
516,97.74249792
516.5,97.87080288
517,97.84139991
517.5,97.84520268
518,97.89990187
518.5,97.94639945
519,97.93310165
519.5,97.85109758
520,97.75930047
520.5,97.63560295
521,97.48269916
521.5,97.36019969
522,97.36539721
522.5,97.46819735
523,97.52410054
523.5,97.57130146
524,97.56810069
524.5,97.54199982
525,97.5786984
525.5,97.59950042
526,97.59780169
526.5,97.65819907
527,97.74270058
527.5,97.81640172
528,97.83769846
528.5,97.8392005
529,97.9155004
529.5,98.03469777
530,98.14869761
530.5,98.18919897
531,98.24690223
531.5,98.36620092
532,98.40030074
532.5,98.48669767
533,98.427701
533.5,98.09030294
534,97.95160294
534.5,97.98809886
535,98.08729887
535.5,98.18130136
536,98.19219708
536.5,98.20190072
537,98.0930984
537.5,97.94210196
538,97.98510075
538.5,97.86890149
539,97.65220284
539.5,97.58870006
540,97.53800035
540.5,97.28090167
541,97.07360268
541.5,96.64000273
542,96.24689817
542.5,96.12830281
543,95.82129717
543.5,95.59460282
544,95.38350105
544.5,95.17710209
545,95.05800009
545.5,94.8423028
546,94.80819702
546.5,94.54489946
547,94.11640167
547.5,93.82429719
548,93.91729832
548.5,94.0605998
549,93.9751029
549.5,93.97079945
550,93.95629764
550.5,94.08770204
551,94.25449967
551.5,94.42139864
552,94.56580281
552.5,95.20000219
553,95.40259838
553.5,95.51320076
554,95.90169787
554.5,95.97880244
555,96.45029902
555.5,96.58600092
556,97.06779718
556.5,97.27579951
557,97.3518014
557.5,97.72840142
558,97.86099792
558.5,97.93180227
559,97.93850183
559.5,98.06950092
560,98.37350249
560.5,98.64789844
561,98.60579967
561.5,98.86000156
562,98.80200028
562.5,98.48279953
563,98.2288003
563.5,98.02029729
564,97.75320292
564.5,97.27169871
565,96.96909785
565.5,96.77050114
566,96.49270177
566.5,95.90849876
567,95.44219971
567.5,94.9845016
568,94.42359805
568.5,93.9094007
569,93.55289936
569.5,93.25749874
570,92.8211987
570.5,92.61479974
571,92.48510003
571.5,92.11800098
572,91.76539779
572.5,91.50699973
573,91.54139757
573.5,91.49230123
574,91.45609736
574.5,91.60529971
575,91.78900123
575.5,91.87020063
576,92.25260019
576.5,92.73710251
577,93.11619997
577.5,93.2667017
578,93.5157001
578.5,93.97779703
579,94.32160258
579.5,94.52639818
580,94.76619959
580.5,95.13199925
581,95.47380209
581.5,95.62559724
582,95.64689994
582.5,95.65820098
583,95.79740167
583.5,95.84069848
584,95.74620128
584.5,95.75939775
585,95.51730156
585.5,95.2557981
586,95.27969956
586.5,95.08370161
587,94.62609887
587.5,94.11200285
588,93.79130006
588.5,93.21759939
589,92.34169722
589.5,91.91079736
590,91.4929986
590.5,90.92509747
591,90.42649865
591.5,90.06260037
592,89.7300005
592.5,89.44730163
593,89.22820091
593.5,89.00120258
594,88.86529803
594.5,88.77530098
595,88.91000152
595.5,89.30320144
596,89.73069787
596.5,90.08209705
597,90.45829773
597.5,91.07450247
598,92.53460169
598.5,92.57969856
599,92.87109971
599.5,93.29460263
600,93.67240071
600.5,93.97420287
601,94.08050179
601.5,93.9522028
602,93.57529879
602.5,92.76499748
603,91.60140157
603.5,90.00859857
604,88.10780048
604.5,85.78900099
605,82.99360275
605.5,79.80139852
606,76.50610209
606.5,73.3314991
607,69.97780204
607.5,66.65199995
608,63.23819757
608.5,59.6898973
609,56.13750219
609.5,52.75049806
610,49.45380092
610.5,46.42640054
611,43.37199926
611.5,40.59219956
612,37.77840137
612.5,35.18249989
613,32.71870017
613.5,30.46970069
614,28.19409966
614.5,26.25859976
615,24.37240034
615.5,22.79420048
