Wavelength,%T
599.5,97.99349904
600,98.19350243
600.5,98.16489816
601,98.28190207
601.5,98.14879894
602,97.94870019
602.5,97.73650169
603,97.25350142
603.5,97.17450142
604,96.9137013
604.5,96.71720266
605,96.47660255
605.5,96.3357985
606,96.16469741
606.5,96.01250291
607,96.0563004
607.5,96.22009993
608,96.36809826
608.5,96.49320245
609,96.61300182
609.5,96.92040086
610,97.09860086
610.5,97.51330018
611,97.67950177
611.5,97.8448987
612,97.85259962
612.5,98.01509976
613,98.18540215
613.5,98.08989763
614,98.13280106
614.5,98.05039763
615,98.10730219
615.5,97.82909751
616,97.87160158
616.5,97.85299897
617,97.72740006
617.5,97.82810211
618,97.7124989
618.5,97.82620072
619,98.00480008
619.5,98.06050062
620,98.17960262
620.5,98.1194973
621,98.1949985
621.5,98.44740033
622,98.18419814
622.5,98.12330008
623,98.07320237
623.5,98.07029963
624,97.73190022
624.5,97.62740135
625,97.39329815
625.5,97.13460207
626,97.15160131
626.5,96.86099887
627,96.7592001
627.5,96.61120176
628,96.60570025
628.5,96.63779736
629,96.46989703
629.5,96.74270153
630,96.87359929
630.5,96.88429832
631,97.1931994
631.5,97.27799892
632,97.48029709
632.5,97.92699814
633,97.93940187
633.5,98.19669724
634,98.17339778
634.5,98.24060202
635,98.33359718
635.5,98.30780029
636,98.39950204
636.5,98.4028995
637,98.33760262
637.5,98.43189716
638,98.19639921
638.5,98.20849895
639,98.30470085
639.5,98.54710102
640,98.42200279
640.5,98.39789867
641,98.33570123
641.5,98.48139882
642,98.38190079
642.5,98.4762013
643,98.35000038
643.5,98.37089777
644,98.24200273
644.5,98.07950258
645,97.92019725
645.5,97.6327002
646,97.44729996
646.5,97.22110033
647,96.88739777
647.5,96.79399729
648,96.63040042
648.5,96.60639763
649,96.29489779
649.5,96.29930258
650,96.39220238
650.5,96.49260044
651,96.59699798
651.5,96.75359726
652,97.30510116
652.5,97.37970233
653,97.61199951
653.5,97.93459773
654,98.08369875
654.5,98.31439853
655,98.51530194
655.5,98.75280261
656,98.76589775
656.5,98.76670241
657,98.79829884
657.5,98.59390259
658,98.39439988
658.5,98.20510149
659,97.90629745
659.5,97.69120216
660,97.39480019
660.5,97.07229733
661,97.12679982
661.5,96.83939815
662,96.78959846
662.5,96.8824029
663,96.95609808
663.5,97.02259898
664,97.00570107
664.5,97.19660282
665,97.52830267
665.5,97.6985991
666,98.04999828
666.5,98.11810255
667,98.39569926
667.5,98.75519872
668,98.80189896
668.5,98.9192009
669,99.06169772
669.5,98.86469841
670,98.80080223
670.5,98.65890145
671,98.48120213
671.5,98.26719761
672,97.91949987
672.5,98.00419807
673,97.57969975
673.5,97.63649702
674,97.3123014
674.5,97.27240205
675,97.12589979
675.5,97.10450172
676,97.25199938
676.5,97.0115006
677,97.35360146
677.5,97.61030078
678,97.43289948
678.5,97.73979783
679,97.73569703
679.5,98.04769754
680,97.76970148
680.5,97.9156971
681,98.40499759
681.5,98.25869799
682,98.38889837
682.5,98.26779962
683,97.82739878
683.5,97.94690013
684,98.13740253
684.5,97.90449739
685,97.90580273
685.5,97.92320132
686,98.12210202
686.5,97.85240293
687,98.03199768
687.5,97.98889756
688,97.9952991
688.5,98.34200144
689,98.44099879
689.5,98.5532999
690,98.7416029
690.5,98.68220091
691,99.08570051
691.5,98.99889827
692,99.09279943
692.5,99.03619885
693,98.79350066
693.5,99.01980162
694,98.63160253
694.5,98.50010276
695,98.25289845
695.5,97.95100093
696,97.92219996
696.5,97.57329822
697,97.46779799
697.5,97.51449823
698,97.339499
698.5,97.48839736
699,97.20969796
699.5,97.43469954
700,97.61400223
700.5,97.65490294
701,98.15700054
701.5,98.02849889
702,98.5526979
702.5,98.5879004
703,98.76329899
703.5,99.02840257
704,98.83520007
704.5,98.72350097
705,99.08670187
705.5,98.62229824
706,98.35090041
706.5,98.46420288
707,98.06699753
707.5,97.6846993
708,97.4732995
708.5,97.12219834
709,96.77850008
709.5,96.59230113
710,96.45559788
710.5,96.4902997
711,96.50160074
711.5,96.5790987
712,96.9900012
712.5,97.19240069
713,97.53220081
713.5,97.4413991
714,97.69110084
714.5,98.41560125
715,98.48589897
715.5,98.95910025
716,98.93550277
716.5,98.90969992
717,98.80849719
717.5,98.62560034
718,98.56820107
718.5,98.48920107
719,98.11679721
719.5,97.89400101
720,97.35860229
720.5,96.95839882
721,96.2988019
721.5,96.39760256
722,95.83399892
722.5,96.10880017
723,95.89939713
723.5,95.87090015
724,95.89639902
724.5,96.46959901
725,96.67299986
725.5,96.97729945
726,97.29220271
726.5,97.40020037
727,97.51809835
727.5,97.98799753
728,98.15359712
728.5,97.92219996
729,98.36699963
729.5,98.07909727
730,97.46389985
730.5,97.28999734
731,96.48669958
731.5,96.39030099
732,96.13149762
732.5,95.98330259
733,95.85670233
733.5,95.7333982
734,96.24609947
734.5,96.18729949
735,96.46049738
735.5,96.78350091
736,97.12960124
736.5,97.45050073
737,97.62129784
737.5,97.46360183
738,97.26880193
738.5,96.57880068
739,95.48969865
739.5,94.63739991
740,93.05809736
740.5,91.86670184
741,90.69769979
741.5,90.14530182
742,89.06859756
742.5,88.60579729
743,88.98829818
743.5,89.94899988
744,91.10440016
744.5,92.20319986
745,92.20849872
745.5,91.04700089
746,87.73630261
746.5,80.77200055
747,70.72820067
747.5,58.12289715
748,44.75139976
748.5,32.2495997
749,22.04580009
749.5,14.05729949
750,8.970379829
750.5,5.573140085
751,3.443419933
751.5,2.162740007
752,1.348969992
752.5,0.863336958
753,0.565118017
753.5,0.374469999
754,0.253355992
754.5,0.175189006
755,0.122125004
755.5,0.087471301
756,0.063194602
756.5,0.046567901
757,0.0345685
757.5,0.0263063
758,0.0199954
758.5,0.015186799
759,0.0116593
759.5,0.00932332
760,0.00718965
760.5,0.00546838
761,0.00427275
761.5,0.00317259
762,0.00240058
762.5,0.00201454
763,0.00143619
763.5,0.0011249
764,0.000894577
764.5,0.000631341
765,0.000491399
765.5,0.000376102
766,0.00025213
766.5,0.000183529
767,0.000148059
767.5,0.000166679
768,0.000125017
768.5,0.000114444
769,5.75871E-05
769.5,5.34505E-05
770,2.71809E-05
770.5,7.61006E-05
771,7.68724E-05
771.5,5.70176E-05
772,0.000111187
772.5,5.58744E-05
773,4.85677E-05
773.5,0.000118138
774,8.71585E-05
774.5,4.83151E-05
775,5.13991E-05
775.5,5.30583E-05
776,8.41314E-05
776.5,4.3113E-05
777,6.49773E-05
777.5,8.13979E-05
778,0.000103953
778.5,0.00010462
779,8.46974E-05
779.5,3.98406E-05
780,9.23631E-05
780.5,5.25972E-05
781,9.24087E-05
781.5,9.50361E-05
782,5.69281E-05
782.5,6.10183E-05
783,9.46056E-05
783.5,0.000101864
784,4.9107E-05
784.5,9.42951E-05
785,0.000087369
785.5,0.000106558
786,3.98032E-05
786.5,4.54743E-05
787,5.00828E-05
787.5,7.57901E-05
788,0.000117028
788.5,8.65004E-05
789,8.53593E-05
789.5,9.45954E-05
790,0.000102095
790.5,8.38532E-05
791,5.92479E-05
791.5,8.42595E-05
792,7.83135E-05
792.5,0.000110433
793,0.00013301
793.5,5.32321E-05
794,3.91247E-05
794.5,7.69492E-05
795,9.02052E-05
795.5,0.000107268
796,9.3214E-05
796.5,5.06524E-05
797,0.0001077
797.5,0.000106832
798,9.72864E-05
798.5,0.000164273
799,0.000123205
799.5,0.000237278
800,8.52295E-06
800.5,0.000001
801,0.000001
801.5,0.000001
802,0.000001
802.5,9.31815E-06
803,2.485E-05
803.5,1.04049E-05
804,0.000001
804.5,3.45678E-06
805,1.09403E-05
805.5,9.84872E-06
806,8.75744E-06
806.5,1.00776E-05
807,1.13968E-05
807.5,3.58514E-06
808,0.000001
808.5,8.14493E-06
809,2.05073E-05
809.5,1.97227E-05
810,1.89368E-05
810.5,2.29934E-05
811,2.70401E-05
811.5,2.13723E-05
812,1.57029E-05
