Wavelength,%T
815,0.00028496
816,0.00023754
817,0.000229867
818,0.00020607
819,0.000176041
820,0.000180285
821,0.000200579
822,0.000282023
823,0.00045077
824,0.000626275
825,0.000840227
826,0.00101395
827,0.00121743
828,0.00143868
829,0.00160807
830,0.00185947
831,0.00205166
832,0.00215021
833,0.00213888
834,0.00211786
835,0.0020916
836,0.00202174
837,0.00195265
838,0.00188734
839,0.00173838
840,0.00163514
841,0.00138108
842,0.0011997
843,0.00106687
844,0.000860862
845,0.000735833
846,0.000590067
847,0.000448842
848,0.000350046
849,0.000241063
850,0.000171417
851,0.000129208
852,0.000109699
853,9.5E-05
854,0.000108149
855,0.000101421
856,0.000110661
857,0.000164118
858,0.000232336
859,0.000388157
860,0.000609599
861,0.000845008
862,0.00108899
863,0.00131556
864,0.00155892
865,0.0017654
866,0.00196163
867,0.0021205
868,0.00222485
869,0.00218457
870,0.0020313
871,0.00185602
872,0.00165523
873,0.00147261
874,0.00130734
875,0.00114486
876,0.00100968
877,0.000914789
878,0.000895934
879,0.00100649
880,0.00123003
881,0.00158685
882,0.00202053
883,0.00252202
884,0.00306022
885,0.00359518
886,0.00412622
887,0.00464596
888,0.00508102
889,0.00542757
890,0.00563048
891,0.00568825
892,0.00561
893,0.00543184
894,0.00519724
895,0.00492596
896,0.00465665
897,0.00439005
898,0.00416327
899,0.00399658
900,0.00390329
901,0.00390531
902,0.0040029
903,0.00415783
904,0.00438756
905,0.0046644
906,0.00500988
907,0.00537702
908,0.00577821
909,0.00623314
910,0.00667546
911,0.00713634
912,0.00761833
913,0.00806502
914,0.0084945
915,0.00890756
916,0.00926516
917,0.00956817
918,0.00983592
919,0.010054
920,0.0102194
921,0.0103351
922,0.0104191
923,0.0104727
924,0.0104979
925,0.0105245
926,0.010556
927,0.0105742
928,0.0106044
929,0.0106484
930,0.0106904
931,0.0107391
932,0.0107746
933,0.0108035
934,0.0108143
935,0.0108051
936,0.0107662
937,0.0107082
938,0.0106285
939,0.0105422
940,0.0104556
941,0.0103688
942,0.0102992
943,0.0102557
944,0.0102732
945,0.0103251
946,0.010445
947,0.0106516
948,0.010929
949,0.0113252
950,0.0118531
951,0.012511
952,0.013338101
953,0.0143888
954,0.015651
955,0.0172089
956,0.0191671
957,0.0215269
958,0.024471999
959,0.028136099
960,0.032664699
961,0.0384238
962,0.045648401
963,0.054834998
964,0.0667969
965,0.082140398
966,0.102322001
967,0.128732005
968,0.164091005
969,0.212853006
970,0.277440995
971,0.366387004
972,0.49532298
973,0.667758007
974,0.909218006
975,0.916897971
976,1.266399957
977,1.78008005
978,2.553379908
979,3.669130057
980,5.379749835
981,7.972130179
982,11.87160015
983,17.74110049
984,25.90729892
985,36.05169952
986,46.26449943
987,53.54139805
988,56.34539723
989,55.53010106
990,53.26039791
991,51.16130114
992,50.21719933
993,50.72540045
994,53.03710103
995,57.05800056
996,62.84779906
997,69.82250214
998,75.50160289
999,76.8418014
1000,70.84050179
1001,9.5E-05
