Wavelength,%T
1019,0.000140607
1019.5,0.000138617
1020,0.000136628
1020.5,0.000138527
1021,0.000140425
1021.5,0.000137307
1022,0.000134189
1022.5,0.000135977
1023,0.000137765
1023.5,0.000135292
1024,0.000132818
1024.5,0.000124451
1025,0.000116084
1025.5,0.00010855
1026,0.000101016
1026.5,9.5E-05
1027,9.5E-05
1027.5,9.5E-05
1028,9.5E-05
1028.5,9.5E-05
1029,9.5E-05
1029.5,9.5E-05
1030,9.5E-05
1030.5,9.5E-05
1031,9.5E-05
1031.5,9.5E-05
1032,9.5E-05
1032.5,9.5E-05
1033,9.5E-05
1033.5,9.5E-05
1034,9.5E-05
1034.5,9.5E-05
1035,9.5E-05
1035.5,9.5E-05
1036,9.5E-05
1036.5,9.5E-05
1037,9.5E-05
1037.5,9.5E-05
1038,9.5E-05
1038.5,9.5E-05
1039,9.5E-05
1039.5,9.5E-05
1040,9.5E-05
1040.5,9.5E-05
1041,9.5E-05
1041.5,9.5E-05
1042,9.5E-05
1042.5,9.5E-05
1043,9.5E-05
1043.5,9.5E-05
1044,9.5E-05
1044.5,9.5E-05
1045,9.5E-05
1045.5,9.5E-05
1046,9.5E-05
1046.5,9.5E-05
1047,9.5E-05
1047.5,9.5E-05
1048,9.5E-05
1048.5,0.000108881
1049,0.000126336
1049.5,0.000148118
1050,0.000169897
1050.5,0.000205471
1051,0.000241041
1051.5,0.00027675
1052,0.000312459
1052.5,0.000345055
1053,0.000377651
1053.5,0.000394531
1054,0.000411414
1054.5,0.000416307
1055,0.000421201
1055.5,0.000404634
1056,0.000388067
1056.5,0.000356701
1057,0.000325329
1057.5,0.000291
1058,0.000256675
1058.5,0.000224714
1059,0.00019275
1059.5,0.000170532
1060,0.000148309
1060.5,0.000132658
1061,0.000117009
1061.5,0.000102823
1062,9.5E-05
1062.5,9.5E-05
1063,9.5E-05
1063.5,9.5E-05
1064,9.5E-05
1064.5,9.5E-05
1065,9.5E-05
1065.5,9.5E-05
1066,9.5E-05
1066.5,9.5E-05
1067,9.5E-05
1067.5,9.5E-05
1068,9.5E-05
1068.5,9.5E-05
1069,9.5E-05
1069.5,9.5E-05
1070,9.5E-05
1070.5,9.5E-05
1071,9.5E-05
1071.5,9.5E-05
1072,9.5E-05
1072.5,9.5E-05
1073,9.5E-05
1073.5,9.5E-05
1074,9.5E-05
1074.5,9.5E-05
1075,9.5E-05
1075.5,9.5E-05
1076,9.5E-05
1076.5,9.5E-05
1077,9.5E-05
1077.5,9.5E-05
1078,9.5E-05
1078.5,9.5E-05
1079,0.000101739
1079.5,0.000107538
1080,0.000113337
1080.5,0.000123144
1081,0.000132952
1081.5,0.000144189
1082,0.000155423
1082.5,0.000168876
1083,0.000182331
1083.5,0.000196968
1084,0.000211608
1084.5,0.000233586
1085,0.000255557
1085.5,0.000275919
1086,0.000296281
1086.5,0.000314372
1087,0.000332467
1087.5,0.000348407
1088,0.000364346
1088.5,0.00038568
1089,0.000407007
1089.5,0.000412123
1090,0.000417239
1090.5,0.000422481
1091,0.000427722
1091.5,0.000420796
1092,0.000413873
1092.5,0.000407644
1093,0.000401416
1093.5,0.00038988
1094,0.000378341
1094.5,0.000366958
1095,0.000355578
1095.5,0.000340886
1096,0.0003262
1096.5,0.000317792
1097,0.000309382
1097.5,0.000299423
1098,0.000289464
1098.5,0.000282642
1099,0.000275823
1099.5,0.000269235
1100,0.000262647
1100.5,0.000261972
1101,0.000261298
1101.5,0.000257041
1102,0.000252784
1102.5,0.000254038
1103,0.000255291
1103.5,0.000257183
1104,0.000259074
1104.5,0.000259944
1105,0.000260814
1105.5,0.00027026
1106,0.000279706
1106.5,0.000284886
1107,0.000290063
1107.5,0.000301138
1108,0.000312209
1108.5,0.000329967
1109,0.000347729
1109.5,0.000362334
1110,0.000376937
1110.5,0.000402226
1111,0.000427506
1111.5,0.00045788
1112,0.000488253
1112.5,0.000523002
1113,0.000557761
1113.5,0.000611919
1114,0.000666071
1114.5,0.000731312
1115,0.000796523
1115.5,0.000879387
1116,0.000962249
1116.5,0.00104863
1117,0.00113503
1117.5,0.00123557
1118,0.00133611
1118.5,0.00142386
1119,0.00151158
1119.5,0.00157883
1120,0.00164606
1120.5,0.00168051
1121,0.00171497
1121.5,0.00170799
1122,0.001701
1122.5,0.00165603
1123,0.00161107
1123.5,0.00153375
1124,0.00145646
1124.5,0.00137415
1125,0.00129188
1125.5,0.00120769
1126,0.00112348
1126.5,0.00104827
1127,0.000973048
1127.5,0.000907346
1128,0.000841657
1128.5,0.000790531
1129,0.000739424
1129.5,0.000697553
1130,0.000655689
1130.5,0.000624243
1131,0.00059279
1131.5,0.00056491
1132,0.000537025
1132.5,0.00051775
1133,0.000498476
1133.5,0.000486439
1134,0.000474406
1134.5,0.000462262
1135,0.000450125
1135.5,0.00044508
1136,0.000440035
1136.5,0.000434444
1137,0.000428853
1137.5,0.000426047
1138,0.000423241
1138.5,0.000425092
1139,0.000426943
1139.5,0.000426123
1140,0.000425303
1140.5,0.000431755
1141,0.000438206
1141.5,0.000448087
1142,0.000457971
1142.5,0.000467122
1143,0.000476274
1143.5,0.000488415
1144,0.000500553
1144.5,0.000517105
1145,0.00053365
1145.5,0.000551122
1146,0.000568589
1146.5,0.000592595
1147,0.0006166
1147.5,0.000645406
1148,0.000674211
1148.5,0.000713373
1149,0.000752545
1149.5,0.000796403
1150,0.000840252
1150.5,0.000897313
1151,0.000954357
1151.5,0.00102197
1152,0.00108956
1152.5,0.00117505
1153,0.00126051
1153.5,0.00136298
1154,0.00146548
1154.5,0.00160401
1155,0.00174259
1155.5,0.00191386
1156,0.00208509
1156.5,0.00230229
1157,0.00251941
1157.5,0.002798
1158,0.00307646
1158.5,0.00344451
1159,0.00381243
1159.5,0.00428228
1160,0.00475212
1160.5,0.00533503
1161,0.00591796
1161.5,0.00667032
1162,0.00742284
1162.5,0.00830724
1163,0.00919172
1163.5,0.0101841
1164,0.0111763
1164.5,0.012230199
1165,0.013283901
1165.5,0.014314101
1166,0.015344001
1166.5,0.016223
1167,0.017102
1167.5,0.0177628
1168,0.018423601
1168.5,0.018807
1169,0.0191905
1169.5,0.019306599
1170,0.019422801
1170.5,0.0193156
1171,0.0192085
1171.5,0.018959399
1172,0.0187103
1172.5,0.0184137
1173,0.0181172
1173.5,0.0178178
1174,0.017518501
1174.5,0.0172674
1175,0.0170163
1175.5,0.016838399
1176,0.016660499
1176.5,0.0165727
1177,0.016485
1177.5,0.016479701
1178,0.016474399
1178.5,0.016573899
1179,0.0166734
1179.5,0.016871501
1180,0.0170696
1180.5,0.017379101
1181,0.017688599
1181.5,0.0181147
1182,0.0185407
1182.5,0.0190886
1183,0.019636301
1183.5,0.0203419
1184,0.021047299
1184.5,0.0219332
1185,0.0228189
1185.5,0.023906201
1186,0.0249934
1186.5,0.026336801
1187,0.0276801
1187.5,0.0293469
1188,0.0310139
1188.5,0.0330507
1189,0.035087601
1189.5,0.037592399
1190,0.040097401
1190.5,0.043244599
1191,0.046391899
1191.5,0.050235703
1192,0.054079498
1192.5,0.058859499
1193,0.063639198
1193.5,0.069747597
1194,0.075855298
1194.5,0.083339697
1195,0.090823002
1195.5,0.100050995
1196,0.109276001
1196.5,0.120984996
1197,0.132689998
1197.5,0.146764005
1198,0.160841004
1198.5,0.177168997
1199,0.193496002
1199.5,0.212334003
1200,0.231172005
